,p_id,name,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes
452,13392426,Khushal K Women Lime Green Printed Kurta with Churidar & Dupatta,4499,Lime Green,Khushal K,http://assets.myntassets.com/assets/images/13392426/2021/10/8/6027ab92-5f9b-48cb-b0fe-1a2b188cb4221633692672222KhushalKWomenLimeGreenPrintedKurtawithChuridarDupatta1.jpg,224,4.276785714,"Lime Green printed kurta with churidar and dupatta<br>Lime Green straight calf length kurta, has a round neck, three-quarter sleeves, multiple slits<br>Blue solid churidar, has partially elasticated waistband, drawstring closure<br>Blue self design dupatta, has taping borderThe model (height 5'8"") is wearing a size SKurta fabric: viscose rayon<br>Bottom fabric: viscose rayon<br>Dupatta fabric: viscose rayon<br>Hand-wash","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Drawstring', 'Bottom Fabric': 'Viscose Rayon', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Churidar', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Viscose Rayon', 'Dupatta Pattern': 'Self Design', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'Gotta Patti', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Multiple Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'Screen', 'Top Design Styling': 'Regular', 'Top Fabric': 'Viscose Rayon', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Handloom', 'Wedding': 'Guests & Gifting'}"
453,14913800,Yufta Women Peach-Colour Ethnic Motifs Block Print Cotton Kurta with Palazzos & Dupatta,3499,Peach,Yufta,http://assets.myntassets.com/assets/images/14913800/2021/8/6/aa5efde6-52a7-4f0e-93d8-433e5af052621628244496336-Yufta-Women-Kurta-Sets-1461628244495316-1.jpg,274,4.441605839,Peach-coloured and grey hand block printed Kurta with Palazzos with dupatta<br><br><b>Kurta design: </b><ul><li>Ethnic motifs printed</li><li>Straight shape</li><li>Regular style</li><li>Round neck</li><li>Three-quarter regular sleeves</li><li>Calf length with straight hem</li><li>Pure cotton machine weave fabric</li></ul><b>Palazzos design: </b><ul><li>Printed Palazzos</li><li>Elasticated waistband</li><li>2 pockets</li><li>Slip-on closure</li></ul><b>Dupatta design:</b><ul><li>White and grey printed dupatta</li><li>Printed border</li></ul>The model (height 5'8) is wearing a size STop fabric:  Pure Cotton <br> Bottom fabric:  Pure Cotton <br> Dupatta fabric:  Voile <br> Hand wash,"{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Palazzos', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Printed', 'Dupatta Fabric': 'Voile', 'Dupatta Pattern': 'Printed', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': '2', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'Block Print', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
454,16331364,Anubhutee Women Red Ethnic Motifs Printed Empire Pure Cotton Kurta with Trousers & With Dupatta,5899,Red,Anubhutee,http://assets.myntassets.com/assets/images/16331364/2021/12/2/bf54fb91-2a99-4d6d-8a76-93d1bdc7c26b1638432668545KurtaSets1.jpg,32,4.25,"Red printed Kurta with Trousers with dupatta <br> <br> <b> Kurta design:  </b> <ul> <li> Ethnic motifs printed </li> <li> Anarkali shape </li> <li> Empire style </li> <li> Round neck,  three-quarter regular sleeves </li> <li> Calf length with flared hem </li> <li> Pure cotton machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Printed Trousers </li> <li> Elasticated waistband </li> <li> Slip-on closure </li> </ul>The model (height 5'8) is wearing a size SCotton<br>Hand Wash","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Printed', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Voile', 'Dupatta Pattern': 'Solid', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern Coverage': 'Small', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Style Tip': '', 'Sustainable': 'Regular', 'Technique': 'Foil', 'Top Design Styling': 'Empire', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Flared', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Anarkali', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
455,18951682,Varanga Women Pink Yoke Design Sequinned Pure Cotton Kurta with Trousers & With Dupatta,5999,Pink,Varanga,http://assets.myntassets.com/assets/images/18951682/2022/7/8/43aacfee-0730-4425-839a-c90f415a95991657281999567-Varanga-women-pink-emroidered-kurta-with-trouser--dupatta-31-1.jpg,,,"Pink yoke design Kurta with Trousers with dupatta <br> <br> <b> Kurta design:  </b> <ul> <li> Woven design yoke design </li> <li> Straight shape </li> <li> Regular style </li> <li> Round neck,  three-quarter regular sleeves </li> <li> Sequinned detail </li> <li> Calf length with straight hem </li> <li> Pure cotton machine weave fabric </li> </ul> <br> <b> Trousers design:  </b> <ul> <li> Embroidered Trousers </li> <li> Elasticated waistband </li> <li> Slip-on closure </li> </ul>The model (height 5'8) is wearing a size S<p>Top Fabric :Pure Cotton , Bottom: Viscose Rayon , Dupatta: Silk Chiffon, Dry Clean</p>","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Viscose Rayon', 'Bottom Pattern': 'Embroidered', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Tassels', 'Dupatta Fabric': 'Silk Chiffon', 'Dupatta Pattern': 'Printed', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'Sequinned', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Woven Design', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'Bandhani', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Yoke Design', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Dry Clean', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}"
456,13956290,Khushal K Women Peach-Coloured Yoke Design Kurta with Palazzos,3699,Peach,Khushal K,http://assets.myntassets.com/assets/images/13956290/2021/10/8/c2146aa0-82e9-4bfc-9436-f869c34f5d5b1633692646328KhushalKWomenPeach-ColouredYokeDesignKurtawithPalazzos1.jpg,606,4.231023102,"Peach-Coloured yoke design kurta with palazzos<br>Peach-Coloured anarkali calf length kurta, has a keyhole neck, three-quarter sleeves, flared hem, side slits<br>Peach-Coloured solid palazzos, has partially elasticated waistband, slip-on closureThe model (height 5'8"") is wearing a size STop fabric: Viscose Rayon<br>Bottom fabric: Viscose Rayon<br>Machine-wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Viscose Rayon', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Palazzos', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'NA', 'Neck': 'Keyhole Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'Patchwork', 'Pattern Coverage': 'Yoke or Border', 'Print or Pattern Type': 'Striped', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Panelled', 'Top Fabric': 'Viscose Rayon', 'Top Hemline': 'Flared', 'Top Length': 'Calf Length', 'Top Pattern': 'Yoke Design', 'Top Shape': 'Anarkali', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Handloom'}"
457,13905624,Anouk Women Green Floral Printed Pure Cotton Kurta with Trousers,1999,Green,Anouk,http://assets.myntassets.com/assets/images/13905624/2021/6/22/4c9a6db9-7a2a-4201-b27a-3173c1bc012a1624355012703-Anouk-Women-Kurta-Sets-4801624355010062-7.jpg,894,3.610738255,"Green printed Kurta with Trousers<br><b>Kurta design: </b><ul><li>Floral printed</li><li>Straight shape</li><li>Regular style</li><li>Boat neck, three-quarter regular sleeves</li><li>Calf length with straight hem</li><li>Pure cotton machine weave fabric</li></ul><br><b>Trousers design: </b><ul><li>Solid Trousers</li><li>Partially elasticated waistband</li><li>Slip-on closure</li></ul>Top fabric:  Pure Cotton <br> Bottom fabric:  Pure Cotton <br> Machine washDupatta length: 2 metres (approx.) <br> The model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Pure Cotton', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Main Trend': 'NA', 'Neck': 'Boat Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Pure Cotton', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Printed', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave'}"
458,8529053,Varanga Women Maroon & Golden Printed Anarkali Kurta,2999,Maroon,Varanga,http://assets.myntassets.com/assets/images/8529053/2019/1/23/19e8911e-ac40-47e4-8f53-4cd732dcf5e61548246567353-Varanga-maroon-embroidered-Anarkali-with-foil-print-35915482-1.jpg,1744,4.183486239,"Maroon and golden printed Anarkali kurta with embroidered and sequinned detail, has a round neck, short sleeves, flared hemViscose Rayon<br>Hand-washThe model (height 5'8"") is wearing a size S","{'Body Shape ID': '333,324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Colour Family': 'Bright', 'Design Styling': 'Panelled', 'Fabric': 'Viscose Rayon', 'Fabric 2': 'NA', 'Fabric Purity': 'Synthetic', 'Hemline': 'Flared', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'Sequins', 'Pattern': 'Printed', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'Anarkali', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'Foil Print', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting'}"
459,13259360,Prakhya Women Blue Embroidered Kurta with Trousers & Dupatta,4498,Blue,Prakhya,http://assets.myntassets.com/assets/images/productimage/2020/12/16/7c2188e5-8443-4a77-add1-e03c1def6b301608111700911-1.jpg,1274,4.087912088,"Blue embroidered kurta with trousers<br> Blue straight calf length kurta, has a round neck, three-quarter sleeves, side slits<br>Blue Embroidered trousers, has elasticated waistbandDupatta: 2 x 1 meters (length xwidth)<br>The model (height 5'8"") is wearing a size SKurta fabric: viscose rayon<br>Bottom fabric: viscose rayon<br>Dupatta fabric: silk chiffon<br>Hand-wash","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'NA', 'Bottom Fabric': 'Viscose Rayon', 'Bottom Pattern': 'Embroidered', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Tassels', 'Dupatta Fabric': 'Silk Chiffon', 'Dupatta Pattern': 'Embroidered', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Pleated', 'Top Fabric': 'Viscose Rayon', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Embroidered', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Elasticated', 'Wash Care': 'Hand Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Knitted', 'Wedding': 'Guests & Gifting'}"
460,15794640,Indo Era Woven Design Velvet Kurta Set,6999,Maroon,Indo Era,http://assets.myntassets.com/assets/images/15794640/2021/11/11/32c53f46-8c2f-464a-bda4-91cbff0369751636612901143-Indo-Era-Maroon-Velvet-Embroidered-Straight-Kurta-Palazzo-Wi-1.jpg,97,3.783505155,"An absolute go-to for special occasions, this kurta set will make for a great addition to your closet. It comes with an eye-catching round neck and comfortable three-quarter regular sleeves.<ul><li></li><li>Kurta:</li> Maroon colour Round neckThree-quarter regular sleevesCalf length</ul><b>Trend Alert</b><br>Woven using silk and linen, velvet is a rich fabric that originated in the East and is now used across the world. Although it's a heavier fabric, it is durable and easy to clean and maintain. Featuring a soft side and a textured one, velvet lends a luxurious look to any garment.<p>Dry Clean</p>The model (height 5'8) is wearing a size S<br>Dupatta Length : 2.3 M, Width : 0.85 cm","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Closure': 'Slip-On', 'Bottom Fabric': 'Velvet', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Palazzos', 'Character': 'NA', 'Dupatta': 'With Dupatta', 'Dupatta Border': 'Taping', 'Dupatta Fabric': 'Organza', 'Dupatta Pattern': 'Solid', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'NA', 'Pattern Coverage': 'Large', 'Print or Pattern Type': 'Woven Design', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Style Tip': 'Large, brilliant jhumkas, a chic minaudiere, and an elaborate kamarbandh', 'Sustainable': 'Regular', 'Technique': 'NA', 'Top Design Styling': 'Regular', 'Top Fabric': 'Velvet', 'Top Hemline': 'Straight', 'Top Length': 'Calf Length', 'Top Pattern': 'Yoke Design', 'Top Shape': 'Straight', 'Top Type': 'Kurta', 'Waistband': 'Partially Elasticated', 'Wash Care': 'Dry Clean', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting', 'Where-to-wear': 'Attend a festive occasion at work'}"
461,18782350,max Women Fuchsia Kurta,499,Fuchsia,max,http://assets.myntassets.com/assets/images/18782350/2022/6/20/d9b6dc75-d53f-4d2f-8798-59cdb6399a9c1655705800599maxWomenFuchsiaKurta1.jpg,26,4.192307692,"<ul> <li> Colour: fuchsia </li> <li> Woven design </li> <li> Boat neck </li> <li> Three-quarter,  regular sleeves </li> <li> Straight shape with pleated style </li> <li> Zari detail </li> <li> Calf length with flared hem </li> <li> Knitted and woven regular viscose rayon </li> </ul><br> The model (height 5'8) is wearing a size S<p>100% RAYON</p>","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'Follow the washcare label on garment. Use cold water with mild detergents when handwashing or opt for delicate setting when machine washing<br>\r\nAlways wash inside-out to preserve colour<br>\r\nNever wring or tumble dry. Dry flat on a towel or hang on coat hangers<br>\r\nIron on the reverse side with medium heat', 'Colour Family': 'Earthy', 'Design Styling': 'Pleated', 'Fabric': 'Viscose Rayon', 'Fabric 2': 'NA', 'Fabric Purity': 'Blended', 'Hemline': 'Flared', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Boat Neck', 'Number of Pockets': 'NA', 'Occasion': 'Daily', 'Ornamentation': 'Zari', 'Pattern': 'Woven Design', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'Straight', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'Multiple Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Knitted and Woven', 'Wedding': 'NA'}"
462,10561502,Sangria Women Green & Silver Printed A-Line Kurta,3299,Green,Sangria,http://assets.myntassets.com/assets/images/10561502/2020/2/3/71d66b16-14c6-4242-a467-0197771830ae1580733985597-Sangria-Women-Kurtas-7261580733984174-1.jpg,883,4.32389581,"Green and silver printed A-line kurta with mirror-work, has a mandarin collar, concealed press-button closures, three-quarter sleeves, and flared hemMaterial: Cotton<br> Machine WashThe model (height 5'8"") is wearing a size S","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Colour Family': 'Pastel', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Flared', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'Mirror Work', 'Pattern': 'Printed', 'Print or Pattern Type': 'Ethnic Motifs', 'Shape': 'A-Line', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting'}"
463,15471926,Kvsfab Women Green Embellished Bell Sleeves Georgette Anarkali Kurta,4599,Green,Kvsfab,http://assets.myntassets.com/assets/images/15471926/2021/10/5/336654b9-239b-40c5-8aa8-53587e8a13b31633423593306-Kvsfab-Women-Kurtas-2551633423592547-1.jpg,170,4.4,"<ul> <li> Colour: green </li> <li> Embellished </li> <li> Round neck </li> <li> Three-quarter,  bell sleeves </li> <li> Anarkali shape with tiered style </li> <li> Sequinned detail </li> <li> Ankle length with flared hem </li> <li> Machine weave regular georgette </li> </ul><br> The model (height 5'8) is wearing a size SGeorgette <br> Dry clean","{'Body Shape ID': '324', 'Body or Garment Size': 'Garment Measurements in', 'Colour Family': 'Earthy', 'Design Styling': 'Tiered', 'Fabric': 'Georgette', 'Fabric 2': 'NA', 'Fabric Purity': 'Blended', 'Hemline': 'Flared', 'Length': 'Ankle Length', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Festive', 'Ornamentation': 'Sequins', 'Pattern': 'Embellished', 'Print or Pattern Type': 'Embellished', 'Shape': 'Anarkali', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Bell Sleeves', 'Slit Detail': 'NA', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Dry Clean', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'Guests & Gifting'}"
